transaction_id,amount,fee_rate
790233,968.47,0.0047
790234,2668.49,0.012
790235,3492.79,0.0209
790236,7752.08,0.0282
790237,9707.02,0.03
790238,6220.79,0.0339
790239,6075.24,0.0376
790240,5758.65,0.0329
790241,5934.71,0.0479
790242,7177.5,0.0458
790243,499.31,0.0223
790244,5478.99,0.0045
790245,3032.52,0.0127
790246,9460.65,0.0476
790247,5892.49,0.0353
790248,4537.45,0.0028
790249,9790.45,0.0464
790250,4363.61,0.0409
790251,6551.45,0.032
790252,2577.76,0.0216
790253,5113.25,0.0263
790254,1053.03,0.0161
790255,3854.93,0.0124
790256,3992.15,0.0343
790257,4043.54,0.0023
790258,9297.9,0.0046
790259,4863.44,0.0471
790260,5075.29,0.0411
790261,8846.89,0.0252
790262,5102.33,0.0182
790263,5749.8,0.0483
790264,2843.26,0.0119
790265,9462.55,0.0085
790266,9571.46,0.0427
790267,5750.42,0.0047
790268,5812.75,0.0484
790269,743.46,0.029
790270,4268.06,0.0232
790271,581.58,0.0101
790272,8268.5,0.0462
790273,3837.25,0.0494
790274,1861.09,0.0142
790275,6783.6,0.0131
790276,2959.0,0.0356
790277,7260.34,0.0063
790278,4900.22,0.0057
790279,3125.4,0.0398
790280,1590.78,0.014
790281,7646.51,0.0362
790282,4647.32,0.0026
790283,6504.6,0.0432
790284,2436.52,0.0117
790285,2275.22,0.0193
790286,6513.89,0.0296
790287,9123.37,0.0209
790288,3323.92,0.012
790289,6442.36,0.0097
790290,5736.94,0.0151
790291,355.26,0.0029
790292,3071.9,0.0439
790293,7400.21,0.041
790294,9210.74,0.0108
790295,8447.55,0.0451
790296,9150.16,0.0011
790297,6895.07,0.0302
790298,2904.1,0.0047
790299,2673.31,0.0228
790300,533.66,0.0131
790301,5065.54,0.02
790302,1947.66,0.0248
790303,4640.71,0.026
790304,2944.49,0.0165
790305,9139.33,0.0469
790306,1140.5,0.0175
790307,8437.27,0.0394
790308,6077.28,0.0121
790309,9198.18,0.0037
790310,3345.71,0.0335
790311,9438.81,0.0033
790312,1935.31,0.0427
790313,2824.69,0.0443
790314,6624.45,0.026
790315,7147.61,0.0461
790316,3994.35,0.0221
790317,7980.12,0.0207
790318,4374.16,0.0177
790319,8395.96,0.0197
790320,1349.96,0.0287
790321,7747.83,0.0433
790322,4532.7,0.0357
790323,9207.14,0.0257
790324,7373.51,0.0361
790325,7643.48,0.0403
790326,930.85,0.0108
790327,8573.0,0.0127
790328,2290.1,0.0204
790329,3418.02,0.0469
790330,5201.74,0.0183
790331,1087.2,0.0306
790332,4847.48,0.0041
790333,2591.98,0.0087
790334,8268.59,0.0065
790335,5994.43,0.0109
790336,816.82,0.0095
790337,7737.1,0.0055
790338,303.42,0.0096
790339,6102.73,0.0052
790340,182.75,0.0198
790341,7313.77,0.0341
790342,4724.04,0.0042
790343,4884.27,0.0461
790344,6479.29,0.048
790345,4525.69,0.0481
790346,7392.47,0.048
790347,1846.79,0.0317
790348,1077.66,0.0469
790349,4280.49,0.0391
790350,1204.83,0.011
790351,4331.72,0.0378
790352,6978.23,0.008
790353,8828.55,0.0173
790354,2940.01,0.0472
790355,4970.75,0.0252
790356,8986.53,0.0271
790357,1437.36,0.0479
790358,9625.77,0.0068
790359,9851.34,0.0389
790360,6225.8,0.0125
790361,4405.04,0.0465
790362,1726.37,0.0443
790363,1423.05,0.0359
790364,8019.62,0.0306
790365,5155.26,0.0427
790366,6008.38,0.0137
790367,7675.98,0.0384
790368,9566.74,0.04
790369,9251.21,0.0016
790370,9801.12,0.0154
790371,9118.3,0.0362
790372,5955.36,0.0059
790373,2550.46,0.0242
790374,7412.99,0.046
790375,5978.22,0.0111
790376,7032.38,0.0387
790377,3378.03,0.0439
790378,7193.66,0.0239
790379,7551.74,0.0284
790380,8746.97,0.0411
790381,5534.9,0.0346
790382,7751.29,0.02
790383,6254.4,0.041
790384,3775.99,0.0389
790385,9305.46,0.0156
790386,3338.35,0.0417
790387,5800.97,0.025
790388,954.35,0.0385
790389,1896.77,0.0399
790390,9523.5,0.0233
790391,4649.54,0.0191
790392,1189.76,0.0451
790393,4654.45,0.0458
790394,4060.04,0.0103
790395,3598.51,0.0113
790396,6397.64,0.0313
790397,7885.99,0.003
790398,6314.92,0.0167
790399,1741.61,0.0192
790400,3240.55,0.0109
790401,6140.22,0.0311
790402,6886.5,0.0118
790403,7026.25,0.0097
790404,3787.11,0.009
790405,8378.0,0.013
790406,376.99,0.0492
790407,7049.84,0.0075
790408,3015.04,0.0311
790409,9565.62,0.0271
790410,6870.33,0.0398
790411,6552.48,0.0374
790412,9014.73,0.0151
790413,3347.57,0.0205
790414,9311.2,0.0076
790415,6766.65,0.0304
790416,2582.2,0.0196
790417,5806.04,0.0124
790418,4399.29,0.0145
790419,9779.98,0.0039
790420,5056.85,0.0082
790421,7017.5,0.0307
790422,9722.99,0.0476
790423,1009.85,0.0387
790424,2355.51,0.0234
790425,5228.38,0.0376
790426,2963.55,0.0494
790427,8573.95,0.0038
790428,2366.93,0.0188
790429,8524.38,0.0033
790430,9312.71,0.0221
790431,8370.98,0.0085
790432,7601.65,0.0341
790433,7688.69,0.015
790434,8362.31,0.0133
790435,6357.81,0.0384
790436,3894.16,0.0098
790437,7138.95,0.0257
790438,4116.29,0.049
790439,2071.3,0.003
790440,6250.66,0.0319
790441,150.18,0.0272
790442,9626.4,0.0172
790443,1965.08,0.0311
790444,2495.81,0.0176
790445,7522.76,0.0396
790446,4621.53,0.0326
790447,7806.45,0.0455
790448,5477.12,0.0371
790449,9761.81,0.0391
790450,6441.35,0.0219
790451,2216.75,0.0459
790452,4003.98,0.0469
790453,1022.38,0.0346
790454,3015.04,0.0175
790455,3135.39,0.0172
790456,2636.08,0.0272
790457,4692.35,0.0154
790458,9334.79,0.0381
790459,970.06,0.0126
790460,7803.19,0.0071
790461,3665.74,0.037
790462,7346.88,0.0215
790463,1650.06,0.0397
790464,1301.43,0.045
790465,8793.52,0.004
790466,8512.6,0.0096
790467,5114.06,0.0306
790468,4771.96,0.0188
790469,6973.78,0.0348
790470,9214.45,0.0258
790471,5464.84,0.0191
790472,4291.97,0.0285
790473,64.76,0.0343
790474,3161.84,0.036
790475,2722.14,0.0397
790476,2731.03,0.0099
790477,9300.79,0.002
790478,592.48,0.0267
790479,8050.21,0.0223
790480,4426.27,0.0192
790481,5065.61,0.0327
790482,6054.28,0.019
790483,3475.28,0.008
790484,7701.76,0.0376
790485,5530.76,0.0383
790486,6775.9,0.0228
790487,3415.49,0.0448
790488,3745.39,0.0246
790489,5112.19,0.0144
790490,7245.12,0.0291
790491,9466.51,0.0036
790492,2491.83,0.0131
790493,5245.84,0.0201
790494,3656.98,0.0198
790495,6021.55,0.0069
790496,851.01,0.0205
790497,2293.96,0.0397
790498,1328.48,0.0211
790499,9262.49,0.0128
790500,8945.15,0.0459
790501,1964.71,0.0426
790502,568.5,0.008
790503,6636.25,0.0321
790504,2580.64,0.0123
790505,8242.07,0.0089
790506,4056.11,0.0316
790507,4744.43,0.0257
790508,8943.56,0.0324
790509,3914.79,0.0243
790510,7255.84,0.0064
790511,9961.95,0.0047
790512,5101.38,0.0476
790513,5080.4,0.0286
790514,4712.06,0.0155
790515,7801.56,0.0177
790516,9178.73,0.0156
790517,9575.64,0.0232
790518,9817.28,0.0219
790519,4500.27,0.0314
790520,3960.62,0.0353
790521,5095.52,0.0073
790522,3040.06,0.0127
790523,2289.84,0.0127
790524,5100.36,0.0466
790525,3959.66,0.0098
790526,118.65,0.0244
790527,8797.81,0.0025
790528,6200.2,0.0337
790529,9885.7,0.0474
790530,1318.31,0.0352
790531,1291.32,0.0485
790532,6537.63,0.0451
790533,2206.17,0.0132
790534,4549.65,0.0094
790535,1440.93,0.0133
790536,8609.13,0.0036
790537,7576.67,0.0254
790538,1798.88,0.0296
790539,6238.39,0.0484
790540,89.28,0.018
790541,6796.5,0.0233
790542,274.69,0.0231
790543,1277.13,0.0354
790544,3953.68,0.042
790545,578.23,0.0497
790546,8040.26,0.045
790547,3425.39,0.0118
790548,8861.23,0.0161
790549,9917.77,0.0131
790550,8233.24,0.0193
790551,9850.4,0.0078
790552,8523.57,0.032
790553,168.78,0.0479
790554,9953.33,0.0339
790555,9169.86,0.0427
790556,4818.58,0.0401
790557,92.85,0.0329
790558,4049.48,0.0086
790559,4706.47,0.0369
790560,4454.7,0.0125
790561,9691.69,0.0436
790562,6451.37,0.0205
790563,8348.12,0.0234
790564,3787.04,0.0427
790565,2868.29,0.0237
790566,5507.31,0.0262
790567,7965.32,0.0265
790568,7414.67,0.0042
790569,8200.82,0.0458
790570,8127.74,0.0109
790571,269.05,0.01
790572,7397.02,0.0409
790573,5273.42,0.0019
790574,6862.43,0.0371
790575,5066.95,0.0189
790576,1047.4,0.016
790577,3618.65,0.0326
790578,9677.18,0.0472
790579,1117.37,0.0211
790580,5016.31,0.0373
790581,6898.16,0.022
790582,9289.64,0.0261
790583,3666.94,0.043
790584,4112.04,0.042
790585,7707.56,0.0127
790586,8469.21,0.0261
790587,1532.53,0.0274
790588,5931.04,0.0498
790589,2229.13,0.0469
790590,6839.91,0.0267
790591,9745.12,0.0111
790592,2246.33,0.0333
790593,8687.67,0.0202
790594,1578.47,0.0131
790595,1529.33,0.0331
790596,4715.72,0.0457
790597,3756.0,0.0031
790598,76.95,0.0465
790599,7633.79,0.0215
790600,8359.29,0.04
790601,2658.34,0.0413
790602,9048.33,0.038
790603,3705.84,0.0065
790604,4223.72,0.0378
790605,3420.41,0.027
790606,9854.2,0.0105
790607,9801.48,0.0305
790608,2794.75,0.0321
790609,2093.78,0.0218
790610,1840.95,0.0377
790611,4055.24,0.0046
790612,7786.7,0.0311
790613,6924.42,0.047
790614,1156.99,0.0465
790615,1183.3,0.0184
790616,5700.67,0.0373
790617,900.97,0.0429
790618,5596.51,0.0285
790619,6311.17,0.0068
790620,4692.62,0.0333
790621,9924.25,0.02
790622,1451.43,0.0126
790623,6695.33,0.0392
790624,2595.52,0.025
790625,406.36,0.0301
790626,2043.81,0.0467
790627,5515.23,0.0414
790628,9413.83,0.0303
790629,1530.54,0.0113
790630,1191.96,0.0172
790631,1313.92,0.0498
790632,551.7,0.0458
790633,7781.16,0.0258
790634,2944.05,0.0416
790635,639.08,0.0199
790636,2821.24,0.045
790637,4452.24,0.0273
790638,3678.54,0.0198
790639,202.47,0.0261
790640,4278.23,0.0193
790641,5966.68,0.0355
790642,6707.93,0.0443
790643,3163.4,0.016
790644,2504.05,0.0125
790645,2973.31,0.001
790646,878.56,0.0024
790647,5607.49,0.0213
790648,2280.67,0.0486
790649,9115.28,0.0154
790650,9408.5,0.0072
790651,4806.1,0.0157
790652,329.32,0.046
790653,5719.16,0.0325
790654,3139.88,0.0159
790655,6374.18,0.0089
790656,4422.06,0.0257
790657,8156.18,0.0019
790658,8860.59,0.0144
790659,4295.76,0.0465
790660,4896.09,0.0198
790661,5203.34,0.0224
790662,8169.37,0.0434
790663,4226.7,0.0338
790664,4838.72,0.0246
790665,7303.06,0.0277
790666,2862.61,0.0498
790667,6005.72,0.0271
790668,28.55,0.0308
790669,1829.12,0.0251
790670,6411.76,0.007
790671,1995.61,0.0053
790672,7168.46,0.0469
790673,8884.14,0.0484
790674,9031.8,0.0361
790675,4474.05,0.0268
790676,3594.26,0.0032
790677,1443.38,0.0082
790678,2899.57,0.0372
790679,3398.06,0.0352
790680,6611.11,0.032
790681,256.57,0.0481
790682,103.89,0.0269
790683,111.49,0.0122
790684,1370.78,0.0193
790685,6508.64,0.044
790686,8187.32,0.0417
790687,2183.05,0.04
790688,7638.61,0.0012
790689,1405.56,0.0444
790690,5670.56,0.0072
790691,9155.5,0.0185
790692,8633.01,0.0058
790693,4705.61,0.0364
790694,8271.24,0.0446
790695,4615.14,0.041
790696,1014.63,0.0039
790697,6445.63,0.0496
790698,2484.65,0.0256
790699,9502.57,0.0076
790700,4036.36,0.0097
790701,9731.08,0.0445
790702,5251.66,0.0117
790703,3799.3,0.0287
790704,4073.19,0.0127
790705,659.64,0.0324
790706,9389.53,0.0082
790707,6723.62,0.0211
790708,8106.95,0.0129
790709,9672.74,0.0151
790710,6463.69,0.0138
790711,9849.06,0.0046
790712,934.9,0.047
790713,13.19,0.0396
790714,6760.62,0.0209
790715,597.35,0.0209
790716,4921.87,0.0104
790717,6405.46,0.0054
790718,968.49,0.0436
790719,3777.87,0.0458
790720,5517.74,0.0435
790721,4947.97,0.0217
790722,2851.46,0.0328
790723,1026.85,0.0434
790724,152.76,0.0417
790725,6064.78,0.0299
790726,5736.05,0.0085
790727,9334.47,0.0409
790728,8859.47,0.0136
790729,5395.41,0.0113
790730,2115.41,0.0285
790731,7780.43,0.029
790732,4769.98,0.0231
790733,9849.24,0.0217
790734,3307.47,0.025
790735,5682.91,0.0468
790736,1395.76,0.0141
790737,2850.39,0.0094
790738,2250.62,0.0285
790739,3160.63,0.0123
790740,772.04,0.0319
790741,4617.99,0.0109
790742,2890.37,0.0199
790743,5221.57,0.0093
790744,4820.03,0.0448
790745,3698.25,0.028
790746,4651.62,0.0103
790747,7267.32,0.005
790748,3751.5,0.0107
790749,9570.92,0.0099
790750,208.9,0.0387
790751,7352.31,0.0063
790752,2235.7,0.0187
790753,8682.42,0.0036
790754,2878.79,0.0068
790755,8815.92,0.0287
790756,8011.86,0.0377
790757,1437.93,0.0419
790758,2930.64,0.0348
790759,404.02,0.0277
790760,8076.87,0.0446
790761,7050.22,0.0339
790762,6906.8,0.0391
790763,9643.69,0.0294
790764,1111.89,0.022
790765,9585.47,0.0414
790766,2123.04,0.0463
790767,2345.93,0.0455
790768,8958.37,0.003
790769,668.43,0.0337
790770,6492.55,0.0226
790771,5156.45,0.0259
790772,5761.83,0.0131
790773,4389.07,0.0134
790774,5317.85,0.0137
790775,3660.23,0.0293
790776,1260.08,0.0052
790777,6695.97,0.0495
790778,9092.68,0.0275
790779,5980.09,0.0408
790780,9597.34,0.0397
790781,4622.53,0.0174
790782,2747.49,0.0381
790783,8964.64,0.0139
790784,511.98,0.0492
790785,674.74,0.0026
790786,120.05,0.0319
790787,8227.1,0.0231
790788,3380.73,0.0073
790789,7751.62,0.0026
790790,5939.01,0.0237
790791,3139.3,0.0128
790792,4825.23,0.0093
790793,7289.86,0.0116
790794,4086.21,0.0429
790795,2710.66,0.0496
790796,9925.32,0.0283
790797,1346.97,0.0138
790798,8774.78,0.0258
790799,690.2,0.024
790800,2085.84,0.0373
790801,5032.05,0.034
790802,5037.18,0.0386
790803,9906.37,0.0115
790804,1532.0,0.0113
790805,5056.46,0.0166
790806,3472.72,0.0116
790807,2294.02,0.0389
790808,781.07,0.0293
790809,292.62,0.0329
790810,2304.14,0.0029
790811,7230.87,0.0146
790812,2548.1,0.0178
790813,6172.78,0.0465
790814,4196.74,0.0375
790815,4585.39,0.0157
790816,3198.63,0.0478
790817,1504.19,0.0447
790818,4862.12,0.008
790819,3870.82,0.0274
790820,2589.61,0.0359
790821,2843.85,0.0096
790822,7053.44,0.0474
790823,1416.33,0.0226
790824,5371.32,0.006
790825,701.65,0.0019
790826,6870.42,0.0409
790827,8981.29,0.0035
790828,4515.81,0.0461
790829,8040.28,0.0429
790830,7429.27,0.0324
790831,2328.79,0.023
790832,2667.4,0.0064
790833,7090.47,0.013
790834,4197.14,0.0257
790835,9735.11,0.0323
790836,6518.3,0.0117
790837,3208.91,0.0436
790838,5067.78,0.0467
790839,5006.05,0.0131
790840,7706.59,0.013
790841,4795.72,0.0282
790842,8814.08,0.0169
790843,4213.29,0.0178
790844,5335.64,0.0225
790845,7129.83,0.009
790846,933.83,0.043
790847,9073.65,0.0445
790848,5663.87,0.038
790849,2003.05,0.0317
790850,3203.52,0.0461
790851,313.9,0.0395
790852,9244.84,0.0052
790853,3303.59,0.0479
790854,3621.57,0.0258
790855,8536.61,0.0023
790856,4499.86,0.0236
790857,6282.44,0.011
790858,6135.77,0.0337
790859,5770.71,0.012
790860,561.08,0.0414
790861,4281.02,0.0305
790862,1132.11,0.0452
790863,5365.21,0.044
790864,6502.22,0.0171
790865,1706.33,0.0118
790866,1347.46,0.0145
790867,4658.82,0.0181
790868,683.66,0.0154
790869,4730.62,0.005
790870,638.1,0.0089
790871,796.44,0.0108
790872,3668.5,0.0321
790873,8673.36,0.0194
790874,1646.9,0.0102
790875,8424.21,0.0398
790876,3092.24,0.0042
790877,1362.18,0.0274
790878,1541.37,0.0391
790879,3993.13,0.0295
790880,6854.99,0.0035
790881,4735.0,0.0302
790882,3253.16,0.0346
790883,1697.4,0.0011
790884,8661.83,0.0017
790885,7385.01,0.0415
790886,2209.87,0.0206
790887,5548.6,0.0228
790888,6260.63,0.0453
790889,6136.59,0.0459
790890,9420.7,0.0266
790891,958.93,0.0021
790892,9494.82,0.0329
790893,6184.35,0.0433
790894,3763.45,0.0083
790895,3608.79,0.0475
790896,5033.18,0.0239
790897,3553.68,0.0481
790898,7587.5,0.0297
790899,2416.86,0.0061
790900,9913.78,0.0117
790901,7953.96,0.0337
790902,4457.75,0.0317
790903,2237.99,0.0324
790904,9249.49,0.0249
790905,1728.35,0.0065
790906,2715.8,0.0373
790907,932.67,0.0123
790908,3383.42,0.0244
790909,1335.95,0.0304
790910,5428.88,0.0342
790911,4065.21,0.0317
790912,8551.73,0.0291
790913,9061.96,0.0266
790914,7457.28,0.0469
790915,2325.01,0.025
790916,1368.95,0.0269
790917,1057.11,0.0092
790918,1320.74,0.0497
790919,4190.38,0.0273
790920,629.78,0.0321
790921,6172.07,0.036
790922,4165.41,0.0244
790923,112.21,0.0171
790924,2451.43,0.0328
790925,590.35,0.0392
790926,923.97,0.0141
790927,4492.1,0.0093
790928,3646.91,0.0128
790929,120.4,0.0084
790930,8477.74,0.0054
790931,966.7,0.0395
790932,6621.46,0.0094
790933,7428.92,0.014
790934,7303.0,0.0097
790935,3176.79,0.0471
790936,2209.76,0.0359
790937,1317.88,0.0185
790938,5054.8,0.0032
790939,1018.26,0.0198
790940,193.5,0.0297
790941,5060.97,0.0332
790942,2436.99,0.0395
790943,1590.4,0.0187
790944,2127.4,0.0226
790945,6881.13,0.0233
790946,4453.18,0.0423
790947,3533.23,0.002
790948,116.61,0.0047
790949,8853.6,0.0229
790950,1608.27,0.028
790951,748.66,0.0186
790952,4914.25,0.0122
790953,743.33,0.0396
790954,8834.78,0.0455
790955,3482.65,0.0465
790956,2510.86,0.0259
790957,7931.22,0.0057
790958,5189.51,0.0373
790959,4897.46,0.0141
790960,2034.57,0.0059
790961,4848.07,0.0231
790962,5999.63,0.0039
790963,6416.51,0.026
790964,9450.81,0.0471
790965,3402.58,0.0281
790966,5377.08,0.0366
790967,4949.4,0.0186
790968,971.1,0.0016
790969,6661.21,0.0153
790970,9940.28,0.0024
790971,9773.7,0.0386
790972,8374.37,0.003
790973,7054.03,0.0323
790974,5331.06,0.0084
790975,1922.45,0.0043
790976,6195.64,0.0022
790977,2288.28,0.0411
790978,3523.3,0.0394
790979,4461.26,0.0062
790980,8409.13,0.0092
790981,4141.9,0.0302
790982,7101.41,0.0418
790983,8535.79,0.0255
790984,9803.01,0.0306
790985,2208.89,0.014
790986,5520.95,0.0432
790987,3675.3,0.0315
790988,1532.85,0.0231
790989,8685.01,0.0075
790990,3872.59,0.0154
790991,6675.62,0.0249
790992,3717.06,0.0201
790993,1971.05,0.0189
790994,1773.77,0.0032
790995,2470.93,0.0071
790996,165.35,0.0354
790997,4496.41,0.0478
790998,500.82,0.0016
790999,4368.61,0.0159
791000,5513.19,0.0387
791001,274.27,0.0115
791002,6306.12,0.0273
791003,9611.85,0.0297
791004,4753.54,0.0102
791005,7691.34,0.0403
791006,852.55,0.0333
791007,8674.61,0.0285
791008,9371.13,0.0441
791009,141.85,0.0384
791010,6811.94,0.0222
791011,3998.72,0.0102
791012,5486.24,0.0452
791013,3639.13,0.0422
791014,7660.14,0.042
791015,8285.19,0.0386
791016,1669.95,0.046
791017,6797.95,0.0033
791018,2499.54,0.0182
791019,8100.96,0.0166
791020,375.0,0.0367
791021,9811.61,0.0357
791022,3874.82,0.0047
791023,5016.1,0.0241
791024,8189.19,0.0392
791025,4868.59,0.0394
791026,5692.24,0.0278
791027,2063.51,0.0389
791028,3746.44,0.0078
791029,991.34,0.0449
791030,6559.04,0.0244
791031,872.62,0.0351
791032,6283.45,0.0358
791033,8389.97,0.0221
791034,8405.32,0.0353
791035,142.72,0.0481
791036,9572.76,0.0134
791037,8902.94,0.0164
791038,5380.69,0.0252
791039,2985.53,0.0134
791040,7147.24,0.026
791041,681.29,0.0284
791042,3477.83,0.0067
791043,5769.59,0.006
791044,4864.86,0.0272
791045,6863.15,0.0443
791046,2616.06,0.0123
791047,619.93,0.0415
791048,9218.17,0.0207
791049,8178.23,0.0396
791050,8196.16,0.023
791051,4902.57,0.0175
791052,1762.75,0.0229
791053,74.89,0.0382
791054,7129.64,0.006
791055,3161.02,0.0383
791056,8970.35,0.0022
791057,4023.01,0.0351
791058,1775.7,0.0186
791059,8340.46,0.0489
791060,393.94,0.0411
791061,9604.8,0.0232
791062,3047.68,0.0204
791063,8768.24,0.0184
791064,8194.85,0.0013
791065,2963.38,0.0428
791066,5340.58,0.0038
791067,6278.73,0.0223
791068,4631.41,0.0061
791069,8955.58,0.0375
791070,2248.1,0.0132
791071,1506.06,0.0068
791072,9297.18,0.0453
791073,6467.56,0.0026
791074,9192.22,0.0348
791075,833.2,0.0109
791076,4597.22,0.0465
791077,3929.13,0.0424
791078,1882.67,0.0168
791079,9305.29,0.0401
791080,1193.19,0.0017
791081,6.24,0.0279
791082,1319.32,0.0242
791083,430.89,0.0095
791084,9234.29,0.034
791085,979.26,0.0165
791086,9269.5,0.0489
791087,2909.11,0.005
791088,9589.01,0.0079
791089,7376.93,0.0435
791090,5498.5,0.0024
791091,9447.56,0.0271
791092,215.26,0.0193
791093,223.8,0.0235
791094,9633.36,0.018
791095,3155.63,0.0236
791096,414.4,0.0271
791097,2848.95,0.0449
791098,1165.04,0.0229
791099,9637.64,0.0292
791100,4204.9,0.0058
791101,1382.38,0.0117
791102,6811.61,0.0209
791103,1558.47,0.044
791104,3342.22,0.0016
791105,5391.63,0.0382
791106,7811.63,0.0428
791107,5466.07,0.0394
791108,595.63,0.0193
791109,4128.04,0.0014
791110,3700.88,0.0123
791111,82.24,0.0102
791112,8186.46,0.0084
791113,3926.99,0.0425
791114,6643.42,0.0162
791115,8357.89,0.0138
791116,9301.77,0.0489
791117,1620.24,0.0134
791118,5203.17,0.0246
791119,14.35,0.0177
791120,5098.41,0.0339
791121,7879.95,0.0495
791122,9755.92,0.012
791123,2804.95,0.0151
791124,6597.86,0.0382
791125,5765.44,0.0258
791126,4542.96,0.011
791127,353.49,0.0357
791128,7617.61,0.0174
791129,5789.26,0.0452
791130,4086.12,0.046
791131,3420.41,0.0111
791132,754.83,0.0272
791133,4771.24,0.0467
791134,2182.66,0.0423
791135,2393.73,0.0473
791136,6758.46,0.0159
791137,9091.55,0.0153
791138,8623.35,0.0474
791139,9221.8,0.0326
791140,7402.43,0.0034
791141,322.62,0.039
791142,5847.66,0.0202
791143,9957.04,0.03
791144,9424.5,0.0081
791145,1794.26,0.0135
791146,457.68,0.0265
791147,264.88,0.0433
791148,2715.56,0.0497
791149,4920.1,0.045
791150,6045.21,0.0196
791151,7326.08,0.0168
791152,2507.4,0.0273
791153,5480.45,0.046
791154,3309.22,0.045
791155,364.04,0.0431
791156,5007.87,0.0123
791157,165.29,0.0418
791158,1189.72,0.0163
791159,1321.56,0.0426
791160,9641.23,0.006
791161,7861.14,0.0442
791162,5681.74,0.0233
791163,9391.6,0.0259
791164,311.91,0.0051
791165,8752.96,0.0114
791166,1077.87,0.0436
791167,4891.91,0.0305
791168,3769.86,0.0405
791169,5148.13,0.0095
791170,2050.84,0.0145
791171,311.09,0.035
791172,264.03,0.0288
791173,3706.12,0.0489
791174,5315.0,0.0245
791175,5665.63,0.0268
791176,9569.7,0.0045
791177,3644.21,0.0411
791178,7406.73,0.0391
791179,1343.63,0.0445
791180,6561.28,0.025
791181,4504.38,0.0109
791182,8753.72,0.0092
791183,3737.34,0.0427
791184,6886.15,0.0069
791185,7646.87,0.0322
791186,9826.89,0.0347
791187,5035.99,0.0241
791188,5887.13,0.0043
791189,6614.22,0.0113
791190,1745.38,0.0146
791191,409.22,0.0389
791192,6801.33,0.0177
791193,4071.62,0.0488
791194,8933.8,0.0102
791195,4993.09,0.0492
791196,9853.83,0.0104
791197,2215.6,0.0254
791198,5783.97,0.0171
791199,2031.55,0.0011
791200,1926.12,0.04
791201,7951.94,0.0161
791202,1770.86,0.0087
791203,1894.87,0.0262
791204,6544.24,0.0366
791205,2502.8,0.0362
791206,7571.8,0.0357
791207,5907.1,0.0495
791208,9482.27,0.0373
791209,2286.63,0.0442
791210,6537.19,0.0097
791211,3835.12,0.0039
791212,9213.34,0.0464
791213,578.34,0.029
791214,3596.58,0.0434
791215,8268.06,0.0014
791216,5378.74,0.04
791217,7903.89,0.0486
791218,1734.35,0.0078
791219,6755.26,0.0383
791220,8505.11,0.0302
791221,5266.48,0.0045
791222,5521.12,0.0345
791223,8039.25,0.0296
791224,8561.5,0.0025
791225,4669.92,0.0488
791226,2472.92,0.0372
791227,8076.02,0.0206
791228,8818.62,0.0408
791229,4503.38,0.0376
791230,5527.83,0.0393
791231,3842.25,0.0354
791232,8961.98,0.0347
791233,2960.4,0.029
791234,4761.28,0.0072
791235,9296.9,0.0392
791236,6778.68,0.0077
791237,7791.8,0.037
791238,3842.02,0.0456
791239,5800.57,0.0325
791240,3648.22,0.0278
791241,7971.42,0.0223
791242,6225.03,0.0146
791243,6631.36,0.0394
791244,4308.29,0.0445
791245,5614.07,0.0271
791246,8137.38,0.0211
791247,8499.55,0.0397
791248,9500.06,0.0432
791249,2997.45,0.0377
791250,7706.74,0.0314
791251,3194.6,0.0462
791252,1631.93,0.0131
791253,6179.12,0.0244
791254,9280.22,0.0275
791255,8335.17,0.0168
791256,1876.21,0.024
791257,6587.91,0.0356
791258,9429.89,0.0356
791259,8622.76,0.0199
791260,2970.01,0.0306
791261,2977.98,0.0275
791262,4101.42,0.0015
791263,1675.05,0.046
791264,2577.7,0.0407
791265,5530.9,0.0311
791266,1352.51,0.0214
791267,58.48,0.0166
791268,7189.24,0.0361
791269,3005.88,0.0094
791270,7838.94,0.0288
791271,2529.11,0.0468
791272,1342.41,0.0429
791273,3999.9,0.0041
791274,6394.55,0.0379
791275,4715.09,0.0103
791276,5535.93,0.0412
791277,4684.7,0.0125
791278,9077.87,0.0276
791279,5408.75,0.0479
791280,51.43,0.0202
791281,4332.58,0.0257
791282,692.95,0.0493
791283,6891.3,0.0465
791284,8192.44,0.0479
791285,7.97,0.0428
791286,6281.42,0.0035
791287,1691.55,0.0109
791288,9295.68,0.0101
791289,3331.25,0.0447
791290,5462.95,0.0117
791291,3049.37,0.0443
791292,7673.08,0.0172
791293,3676.05,0.0143
791294,2415.91,0.0108
791295,9806.92,0.0262
791296,3544.4,0.0455
791297,6031.37,0.0243
791298,9173.96,0.0067
791299,6077.08,0.0218
791300,4763.15,0.0065
791301,3872.29,0.0057
791302,8191.15,0.0018
791303,5812.2,0.0401
791304,612.6,0.0382
791305,4249.9,0.041
791306,8378.17,0.0414
791307,3184.05,0.0435
791308,2649.15,0.03
791309,7762.26,0.022
791310,1108.68,0.042
791311,4396.75,0.0441
791312,1165.31,0.0463
791313,3779.1,0.0451
791314,3952.88,0.0332
791315,1854.3,0.0267
791316,5125.83,0.0491
791317,2584.71,0.0463
791318,3887.71,0.0203
791319,5227.17,0.003
791320,8326.78,0.025
791321,1449.53,0.0492
791322,5125.11,0.0123
791323,1207.45,0.0222
791324,8580.1,0.0187
791325,1560.27,0.0388
