transaction_id,amount,fee_rate
580897,6036.41,0.0072
580898,918.19,0.0128
580899,1896.69,0.0386
580900,2239.11,0.0206
580901,8177.86,0.0026
580902,7478.54,0.0461
580903,2143.55,0.014
580904,6536.92,0.019
580905,9908.12,0.0178
580906,944.55,0.0419
580907,9500.47,0.041
580908,9086.03,0.0364
580909,4935.89,0.011
580910,205.43,0.0427
580911,9997.34,0.0075
580912,7323.86,0.0136
580913,2038.93,0.0105
580914,6343.83,0.0245
580915,8284.88,0.0479
580916,2467.92,0.0211
580917,7051.15,0.0391
580918,3383.28,0.0188
580919,8920.5,0.0148
580920,400.97,0.0242
580921,6681.11,0.0217
580922,8238.18,0.0377
580923,2110.27,0.0354
580924,9225.51,0.0267
580925,8191.43,0.0298
580926,7019.21,0.0458
580927,159.75,0.0262
580928,3884.29,0.0207
580929,7797.68,0.0433
580930,8418.33,0.0384
580931,7327.2,0.043
580932,6432.57,0.0236
580933,5611.13,0.0145
580934,5580.15,0.0159
580935,6240.22,0.047
580936,8853.24,0.0243
580937,6482.78,0.0404
580938,3928.46,0.029
580939,3802.65,0.0136
580940,9549.07,0.0288
580941,4676.18,0.0293
580942,5929.21,0.0314
580943,1173.54,0.0285
580944,2888.35,0.0116
580945,3343.76,0.0277
580946,556.09,0.0365
580947,638.85,0.0436
580948,52.2,0.0108
580949,6503.13,0.0297
580950,4263.93,0.0131
580951,7735.23,0.01
580952,9750.11,0.0339
580953,4007.15,0.0154
580954,1224.3,0.0181
580955,7979.02,0.028
580956,3832.18,0.0028
580957,4160.11,0.0343
580958,5358.79,0.0402
580959,8846.16,0.0345
580960,9926.39,0.0139
580961,1255.91,0.0402
580962,4437.44,0.0222
580963,2621.77,0.0401
580964,1475.89,0.024
580965,1770.72,0.0494
580966,8568.12,0.0337
580967,3869.13,0.0156
580968,7430.87,0.0064
580969,5532.67,0.023
580970,8964.81,0.0143
580971,6647.53,0.022
580972,5947.12,0.0264
580973,2448.19,0.0386
580974,2033.37,0.0017
580975,9551.87,0.0035
580976,3945.87,0.0292
580977,8047.91,0.0301
580978,3920.93,0.0142
580979,8258.2,0.0468
580980,7127.95,0.0459
580981,7983.31,0.0108
580982,8298.69,0.0495
580983,5452.02,0.0095
580984,7890.01,0.0049
580985,8505.06,0.0439
580986,1215.37,0.0168
580987,6221.28,0.0171
580988,4677.3,0.043
580989,6068.72,0.0396
580990,9149.92,0.0211
580991,700.43,0.0229
580992,4115.66,0.0438
580993,2122.4,0.0333
580994,7804.99,0.0342
580995,3889.02,0.0453
580996,7800.36,0.0165
580997,7687.04,0.0026
580998,1763.48,0.0147
580999,4772.67,0.0403
581000,9275.68,0.0179
581001,4255.81,0.0227
581002,3906.24,0.01
581003,7011.49,0.0306
581004,8379.06,0.045
581005,4890.05,0.0043
581006,8572.3,0.0152
581007,8927.79,0.042
581008,5999.51,0.008
581009,3572.03,0.0284
581010,8326.74,0.0148
581011,1576.84,0.0308
581012,2123.33,0.0029
581013,740.83,0.0351
581014,4977.59,0.0349
581015,4415.41,0.006
581016,7864.76,0.014
581017,5856.61,0.036
581018,3337.56,0.0177
581019,2244.74,0.022
581020,8307.14,0.0199
581021,3453.73,0.0013
581022,5373.57,0.0437
581023,8859.34,0.0033
581024,3681.09,0.0011
581025,473.82,0.0151
581026,2929.23,0.0289
581027,2553.74,0.0038
581028,1288.89,0.0417
581029,3347.08,0.0061
581030,3160.44,0.015
581031,5982.95,0.0173
581032,2699.68,0.004
581033,8501.41,0.0277
581034,8469.42,0.0129
581035,7688.01,0.0259
581036,6083.13,0.0203
581037,6923.93,0.0253
581038,8174.18,0.04
581039,4715.64,0.0492
581040,1045.03,0.0323
581041,4261.81,0.0154
581042,2240.49,0.0078
581043,1498.42,0.0131
581044,4365.36,0.0172
581045,9417.98,0.0216
581046,5591.45,0.034
581047,3344.38,0.0251
581048,9424.46,0.0091
581049,2584.44,0.0476
581050,7738.52,0.0013
581051,5647.95,0.0117
581052,4924.97,0.0213
581053,1878.93,0.0085
581054,3926.68,0.0032
581055,9089.7,0.0269
581056,7992.25,0.0453
581057,2838.79,0.0023
581058,3708.05,0.0476
581059,135.28,0.0187
581060,1168.24,0.0302
581061,6733.05,0.0374
581062,3284.37,0.0251
581063,6853.07,0.0402
581064,8517.71,0.0141
581065,5474.58,0.0067
581066,5370.26,0.0238
581067,7460.61,0.0445
581068,3871.26,0.0202
581069,826.64,0.036
581070,8731.68,0.0324
581071,3949.65,0.0467
581072,4350.89,0.0325
581073,8909.56,0.0402
581074,3758.37,0.0414
581075,8756.08,0.0137
581076,7499.57,0.0077
581077,2286.06,0.0481
581078,5135.17,0.0034
581079,5647.21,0.0058
581080,3455.43,0.0113
581081,7567.07,0.0357
581082,7946.19,0.0089
581083,9584.05,0.0023
581084,5200.52,0.0031
581085,6274.26,0.0379
581086,9460.44,0.0174
581087,8803.22,0.0456
581088,4253.29,0.0042
581089,1995.88,0.0057
581090,8123.22,0.0359
581091,1540.72,0.0041
581092,1397.05,0.0168
581093,8974.54,0.038
581094,8312.92,0.0451
581095,2500.42,0.0024
581096,1088.28,0.047
581097,8713.76,0.0384
581098,1967.09,0.0097
581099,5733.04,0.0124
581100,4516.84,0.0234
581101,6186.34,0.022
581102,2237.24,0.0473
581103,9190.14,0.0035
581104,7634.61,0.0482
581105,4415.64,0.0452
581106,7573.89,0.0184
581107,5244.43,0.0323
581108,4222.69,0.0406
581109,4637.66,0.0257
581110,4361.0,0.0304
581111,7340.49,0.0397
581112,9797.38,0.039
581113,1047.82,0.0056
581114,1684.78,0.0107
581115,2307.26,0.0015
581116,2435.22,0.0044
581117,9043.0,0.0365
581118,291.89,0.0311
581119,8214.82,0.0179
581120,5704.29,0.0055
581121,2848.31,0.0294
581122,2754.56,0.0319
581123,5391.53,0.043
581124,8272.42,0.0235
581125,4304.91,0.0175
581126,4843.67,0.0209
581127,3893.26,0.04
581128,1922.25,0.0314
581129,7183.09,0.0122
581130,313.48,0.0247
581131,3265.8,0.0017
581132,3677.51,0.044
581133,6767.16,0.0365
581134,434.89,0.0122
581135,250.9,0.0041
581136,3625.16,0.0289
581137,6923.5,0.021
581138,1359.36,0.0178
581139,3727.85,0.0097
581140,5580.68,0.015
581141,9044.0,0.0472
581142,4273.5,0.0416
581143,1980.37,0.0033
581144,1609.93,0.0402
581145,2666.88,0.0057
581146,858.5,0.0067
581147,517.59,0.04
581148,7790.8,0.0422
581149,6639.61,0.0143
581150,2931.55,0.0167
581151,4078.86,0.0252
581152,2451.57,0.0122
581153,8013.67,0.0225
581154,9845.39,0.0259
581155,9587.28,0.0385
581156,3523.44,0.0381
581157,9383.78,0.0161
581158,7451.48,0.0331
581159,9840.39,0.0193
581160,7667.36,0.0479
581161,8845.36,0.0387
581162,7995.99,0.0473
581163,27.52,0.0049
581164,6233.12,0.0406
581165,9796.53,0.0086
581166,2903.6,0.0031
581167,1305.0,0.0485
581168,4520.35,0.0404
581169,6956.43,0.0206
581170,2995.11,0.0344
581171,7085.08,0.0248
581172,8549.23,0.0275
581173,6517.16,0.0089
581174,4681.34,0.0268
581175,2296.58,0.0182
581176,4358.12,0.02
581177,5580.13,0.021
581178,7296.83,0.0326
581179,6628.54,0.0167
581180,8635.14,0.0097
581181,2869.3,0.0292
581182,3205.15,0.0446
581183,4072.07,0.0102
581184,3921.57,0.046
581185,2632.06,0.0491
581186,6992.44,0.033
581187,8994.48,0.002
581188,7237.12,0.0048
581189,854.65,0.0281
581190,9765.42,0.0453
581191,4366.11,0.0091
581192,277.89,0.0307
581193,6508.35,0.0184
581194,3521.28,0.0265
581195,4652.53,0.0349
581196,2271.78,0.0073
581197,9422.24,0.0138
581198,6174.35,0.0433
581199,9230.68,0.0014
581200,2560.93,0.0306
581201,8258.48,0.0019
581202,9208.4,0.0466
581203,7884.67,0.013
581204,5158.07,0.0194
581205,1515.99,0.026
581206,6747.79,0.0451
581207,1942.88,0.0452
581208,5743.0,0.0308
581209,3865.89,0.0353
581210,8118.06,0.029
581211,8057.56,0.0206
581212,246.76,0.0364
581213,6146.67,0.0195
581214,1643.74,0.0208
581215,3286.04,0.0192
581216,1322.24,0.0157
581217,1912.04,0.0037
581218,8496.82,0.0471
581219,9626.67,0.0262
581220,4427.31,0.0488
581221,4909.06,0.0113
581222,3181.78,0.0097
581223,4476.83,0.034
581224,150.47,0.0497
581225,1486.16,0.0424
581226,3637.37,0.0473
581227,2707.66,0.005
581228,7241.8,0.0199
581229,4451.93,0.0297
581230,1742.74,0.0389
581231,867.01,0.0179
581232,8139.27,0.0381
581233,4781.08,0.0034
581234,6737.99,0.0328
581235,9009.43,0.0385
581236,1184.74,0.0019
581237,8920.7,0.0047
581238,2549.5,0.0133
581239,4514.15,0.0137
581240,4121.08,0.0037
581241,1625.19,0.0129
581242,5561.94,0.0203
581243,5192.96,0.0084
581244,4498.7,0.0019
581245,4061.24,0.0447
581246,8968.1,0.0378
581247,4001.06,0.0247
581248,3268.62,0.0323
581249,1265.71,0.0263
581250,3171.67,0.0145
581251,4315.09,0.0277
581252,803.65,0.0436
581253,7010.98,0.0306
581254,6303.8,0.0247
581255,9704.28,0.006
581256,8446.96,0.0087
581257,753.12,0.022
581258,7338.01,0.0028
581259,8285.88,0.0097
581260,3676.86,0.0299
581261,4511.51,0.0478
581262,1918.57,0.0017
581263,9674.05,0.0482
581264,68.45,0.0385
581265,3049.28,0.0125
581266,6436.68,0.0424
581267,5678.34,0.0283
581268,3504.06,0.0304
581269,1581.44,0.0348
581270,8007.57,0.0365
581271,7385.89,0.0201
581272,3147.48,0.0066
581273,7546.91,0.0258
581274,4667.63,0.018
581275,2708.34,0.0486
581276,3017.0,0.0318
581277,376.88,0.0462
581278,9385.39,0.0342
581279,82.13,0.0315
581280,5140.2,0.0325
581281,5243.33,0.0217
581282,1448.05,0.0428
581283,1805.99,0.0312
581284,5920.74,0.0493
581285,4336.87,0.0012
581286,5716.14,0.03
581287,4596.99,0.0333
581288,9135.51,0.0151
581289,2255.75,0.0219
581290,1870.81,0.0392
581291,1123.97,0.0165
581292,567.18,0.0184
581293,4913.54,0.0038
581294,5750.35,0.0405
581295,2405.78,0.0251
581296,7455.49,0.044
581297,8793.54,0.0049
581298,530.29,0.0211
581299,3563.61,0.0317
581300,5810.38,0.0286
581301,7734.68,0.0465
581302,1125.63,0.0281
581303,6447.6,0.0378
581304,1914.22,0.0223
581305,8980.87,0.0327
581306,7869.59,0.0148
581307,7759.08,0.0138
581308,6760.74,0.0282
581309,3615.03,0.042
581310,3663.43,0.032
581311,1313.85,0.0136
581312,9791.97,0.0166
581313,8901.14,0.0175
581314,9246.6,0.0371
581315,7944.42,0.0271
581316,3701.86,0.0274
581317,1482.29,0.0154
581318,1530.28,0.0221
581319,9438.15,0.0364
581320,2848.12,0.0454
581321,3072.25,0.0017
581322,6215.85,0.046
581323,7042.13,0.0418
581324,2539.38,0.0066
581325,5509.97,0.0015
581326,4539.85,0.0198
581327,2353.93,0.0376
581328,2593.02,0.0337
581329,6099.59,0.049
581330,1519.94,0.0414
581331,1507.05,0.0282
581332,599.6,0.0458
581333,3615.92,0.0393
581334,4892.37,0.0277
581335,3012.9,0.0186
581336,2111.74,0.0465
581337,9910.05,0.0439
581338,8160.19,0.0214
581339,5986.52,0.04
581340,2439.55,0.0348
581341,9878.74,0.0362
581342,4135.49,0.0057
581343,9634.85,0.0392
581344,5492.47,0.0244
581345,7331.57,0.0037
581346,2971.95,0.009
581347,6009.75,0.0188
581348,6343.05,0.0218
581349,2898.47,0.0373
581350,8840.72,0.0371
581351,7324.34,0.0218
581352,1673.02,0.0042
581353,5267.87,0.0474
581354,4688.99,0.0314
581355,3248.88,0.0171
581356,7365.19,0.0076
581357,9155.84,0.0284
581358,5808.24,0.0216
581359,4956.5,0.0135
581360,6546.61,0.033
581361,7831.19,0.0306
581362,8023.53,0.0491
581363,4423.47,0.0346
581364,1997.71,0.0023
581365,6314.79,0.0348
581366,4350.89,0.0381
581367,1959.72,0.041
581368,3266.75,0.0164
581369,7350.16,0.0292
581370,3153.74,0.0443
581371,7894.33,0.0414
581372,1834.33,0.0249
581373,701.59,0.0026
581374,7095.22,0.0483
581375,8262.14,0.0479
581376,5483.28,0.0192
581377,2745.24,0.035
581378,4307.74,0.0073
581379,8232.1,0.0289
581380,4272.74,0.0204
581381,2568.74,0.0472
581382,9740.95,0.0375
581383,2358.39,0.0478
581384,9762.94,0.0427
581385,7154.92,0.0382
581386,7760.12,0.0358
581387,968.3,0.0072
581388,9009.98,0.0011
581389,9208.6,0.0205
581390,1568.65,0.0299
581391,2409.17,0.0431
581392,2801.59,0.0423
581393,9920.14,0.0323
581394,2954.93,0.0016
581395,8225.15,0.0049
581396,1407.6,0.0361
581397,5998.68,0.0234
581398,9116.2,0.0107
581399,4852.78,0.0081
581400,255.4,0.0034
581401,11.22,0.0447
581402,6092.68,0.0089
581403,8685.65,0.019
581404,9503.55,0.0368
581405,9247.84,0.0051
581406,6152.27,0.0291
581407,1814.55,0.0016
581408,9645.38,0.0129
581409,4475.51,0.0288
581410,3886.91,0.0369
581411,5668.74,0.0245
581412,6443.01,0.0305
581413,3226.74,0.019
581414,5490.14,0.032
581415,4989.62,0.0105
581416,6614.75,0.0351
581417,725.24,0.0416
581418,8180.28,0.0036
581419,9434.95,0.0498
581420,4214.43,0.0248
581421,4428.98,0.0457
581422,6371.58,0.0251
581423,6461.41,0.0377
581424,1470.75,0.001
581425,2735.64,0.011
581426,1952.58,0.0073
581427,4452.52,0.0245
581428,1617.92,0.0212
581429,654.36,0.0485
581430,490.13,0.0258
581431,1229.24,0.0277
581432,3590.83,0.0426
581433,8538.14,0.0222
581434,6038.82,0.0485
581435,1950.59,0.049
581436,5785.42,0.0014
581437,3068.54,0.0028
581438,8771.18,0.0448
581439,363.46,0.0499
581440,1367.78,0.0342
581441,6524.17,0.0346
581442,7401.17,0.0126
581443,8851.61,0.0221
581444,1448.58,0.0256
581445,3918.93,0.0363
581446,615.98,0.0027
581447,8642.79,0.0458
581448,7894.77,0.0478
581449,2857.21,0.033
581450,9957.09,0.0067
581451,2110.68,0.0388
581452,6329.09,0.0054
581453,3084.56,0.0409
581454,9736.12,0.0459
581455,1681.52,0.0031
581456,7321.08,0.0494
581457,8403.86,0.0281
581458,8965.09,0.0268
581459,6065.86,0.0281
581460,62.41,0.0277
581461,6519.94,0.0333
581462,7635.99,0.0055
581463,6886.02,0.0211
581464,3207.58,0.0364
581465,3253.46,0.0433
581466,4666.79,0.0484
581467,964.35,0.0385
581468,137.16,0.0292
581469,1947.52,0.0355
581470,7426.09,0.0038
581471,5674.43,0.0433
581472,8669.99,0.0076
581473,7450.94,0.0122
581474,574.34,0.0101
581475,3243.89,0.0378
581476,8887.62,0.0186
581477,2159.81,0.0011
581478,7239.02,0.0493
581479,3932.35,0.027
581480,4828.88,0.0357
581481,2442.06,0.0445
581482,3534.51,0.0231
581483,2447.23,0.0135
581484,5749.73,0.0039
581485,6972.72,0.0353
581486,7159.9,0.043
581487,696.53,0.0036
581488,8138.22,0.003
581489,655.91,0.0046
581490,3983.37,0.0467
581491,2674.94,0.0176
581492,5715.78,0.0148
581493,8540.86,0.0498
581494,9054.43,0.011
581495,8428.33,0.0168
581496,6456.3,0.0101
581497,7821.53,0.0474
581498,7560.05,0.0185
581499,4880.8,0.0097
581500,6792.16,0.0284
581501,8146.37,0.0189
581502,3163.9,0.0478
581503,6277.44,0.0184
581504,6131.28,0.0491
581505,7469.08,0.0447
581506,4186.71,0.017
581507,6407.09,0.0409
581508,6769.47,0.0356
581509,79.45,0.0117
581510,3973.03,0.0494
581511,7083.54,0.0318
581512,6544.21,0.0067
581513,5636.93,0.0172
581514,700.18,0.042
581515,8343.04,0.0244
581516,2395.99,0.0035
581517,916.55,0.0051
581518,3402.66,0.0095
581519,4413.94,0.005
581520,3495.24,0.0211
581521,5060.51,0.0338
581522,6199.43,0.012
581523,6529.24,0.0072
581524,9380.5,0.0414
581525,6730.45,0.0481
581526,6203.34,0.0354
581527,5270.46,0.0079
581528,8343.19,0.0416
581529,1288.51,0.0316
581530,4973.92,0.0454
581531,9195.02,0.0059
581532,8452.62,0.026
581533,5241.42,0.0081
581534,3651.18,0.047
581535,2821.97,0.0327
581536,9184.73,0.0252
581537,2115.57,0.0377
581538,4983.69,0.0098
581539,645.95,0.0058
581540,7238.31,0.025
581541,8073.39,0.0369
581542,4948.88,0.0377
581543,9132.18,0.009
581544,2923.09,0.0228
581545,4001.13,0.0194
581546,6810.91,0.0127
581547,1013.06,0.0126
581548,107.89,0.0386
581549,9328.82,0.0145
581550,1942.76,0.0315
581551,7061.15,0.0432
581552,8957.57,0.0325
581553,8270.12,0.0192
581554,8547.94,0.0204
581555,86.23,0.0021
581556,1159.68,0.0043
581557,135.38,0.0033
581558,8584.89,0.0365
581559,1242.14,0.0269
581560,8626.99,0.0145
581561,2455.57,0.0104
581562,4224.91,0.0061
581563,2651.76,0.014
581564,4862.39,0.0236
581565,2860.96,0.04
581566,3269.47,0.0122
581567,9770.0,0.0265
581568,2181.4,0.01
581569,4120.97,0.0284
581570,1044.94,0.0407
581571,4148.26,0.008
581572,3019.26,0.0092
581573,9045.79,0.0122
581574,1671.39,0.0113
581575,32.1,0.0264
581576,1344.67,0.0479
581577,4284.08,0.0128
581578,1326.45,0.0026
581579,4257.13,0.0416
581580,9709.64,0.0095
581581,5113.58,0.0431
581582,5665.68,0.0322
581583,5649.63,0.0287
581584,9450.03,0.0375
581585,6235.39,0.036
581586,745.58,0.0215
581587,4253.36,0.0099
581588,4531.7,0.0201
581589,1471.3,0.0362
581590,8261.1,0.0429
581591,2084.0,0.032
581592,7627.88,0.0187
581593,1836.45,0.0277
581594,3382.17,0.0448
581595,7223.82,0.0481
581596,2819.34,0.0495
581597,5582.2,0.0325
581598,437.9,0.0139
581599,55.6,0.0025
581600,1145.77,0.024
581601,823.31,0.0433
581602,5468.84,0.0119
581603,3803.01,0.0068
581604,2232.23,0.036
581605,7281.98,0.028
581606,3551.46,0.0277
581607,1764.35,0.0221
581608,2720.26,0.0474
581609,2258.05,0.0188
581610,3718.26,0.0139
581611,5229.19,0.0437
581612,6042.7,0.0059
581613,6526.04,0.0073
581614,7703.36,0.0093
581615,9352.74,0.0064
581616,449.36,0.0387
581617,8636.11,0.0436
581618,3124.02,0.027
581619,273.95,0.0287
581620,9549.31,0.0168
581621,9527.77,0.0172
581622,8621.66,0.0425
581623,6839.37,0.0102
581624,9138.66,0.0362
581625,9400.33,0.0065
581626,6542.66,0.0459
581627,6467.68,0.001
581628,7769.2,0.046
581629,7225.22,0.0191
581630,7220.94,0.0283
581631,2875.58,0.0041
581632,3904.36,0.0054
581633,9143.93,0.0212
581634,4732.13,0.0228
581635,4866.75,0.0085
581636,8666.63,0.016
581637,4422.39,0.0325
581638,1501.95,0.0244
581639,6993.26,0.0496
581640,7343.33,0.022
581641,2044.9,0.0333
581642,7093.87,0.028
581643,1560.33,0.0187
581644,5561.96,0.0448
581645,603.67,0.022
581646,8816.45,0.0317
581647,6004.69,0.0349
581648,9362.54,0.0271
581649,4693.19,0.0277
581650,6019.74,0.0225
581651,7.64,0.0352
581652,1426.25,0.0272
581653,319.54,0.0474
581654,7135.28,0.0269
581655,237.2,0.0395
581656,7937.76,0.0183
581657,5858.63,0.0303
581658,7947.67,0.0473
581659,1980.38,0.045
581660,1868.58,0.0201
581661,5425.75,0.0124
581662,9059.09,0.0154
581663,2842.4,0.0424
581664,9998.62,0.0185
581665,4973.8,0.045
581666,2583.85,0.0431
581667,5435.55,0.0124
581668,5683.36,0.0457
581669,9918.05,0.0105
581670,116.3,0.0024
581671,7901.53,0.0281
581672,8809.92,0.0238
581673,637.44,0.006
581674,4221.56,0.0255
581675,4496.86,0.0012
581676,9123.88,0.0207
581677,6519.97,0.0351
581678,4544.87,0.0321
581679,9337.35,0.0304
581680,7517.48,0.0061
581681,3652.7,0.0216
581682,5085.09,0.0183
581683,8175.53,0.0451
581684,2322.48,0.0348
581685,96.01,0.0415
581686,6918.01,0.0487
581687,694.24,0.0228
581688,4012.9,0.0372
581689,1892.33,0.0195
581690,7079.33,0.0348
581691,9575.43,0.011
581692,3875.58,0.0461
581693,4680.08,0.0415
581694,3778.63,0.006
581695,9740.06,0.0056
581696,8582.39,0.0014
581697,7952.84,0.0309
581698,9553.33,0.0282
581699,6973.1,0.0222
581700,4374.52,0.0316
581701,9504.04,0.0183
581702,6660.21,0.0235
581703,4418.42,0.0116
581704,7913.61,0.031
581705,2042.22,0.0414
581706,5108.95,0.0064
581707,4521.1,0.0337
581708,7726.62,0.0025
581709,4986.97,0.0249
581710,6517.78,0.0399
581711,1085.67,0.0322
581712,7101.54,0.0124
581713,4150.58,0.034
581714,7770.56,0.0188
581715,6780.27,0.0251
581716,8134.89,0.0264
581717,510.51,0.012
581718,6101.51,0.0415
581719,5107.11,0.0183
581720,1303.0,0.0112
581721,1609.42,0.0367
581722,4115.29,0.0034
581723,4367.63,0.0125
581724,8563.09,0.048
581725,9245.88,0.041
581726,6403.83,0.0497
581727,7162.6,0.0172
581728,4344.46,0.0085
581729,9710.05,0.0428
581730,4735.39,0.0301
581731,953.63,0.0134
581732,9161.04,0.0091
581733,5121.14,0.0387
581734,18.95,0.0447
581735,6865.22,0.0124
581736,1307.41,0.0254
581737,6065.93,0.033
581738,1366.82,0.0068
581739,8341.31,0.0433
581740,4210.18,0.02
581741,8910.18,0.0151
581742,3220.28,0.0431
581743,1822.28,0.0353
581744,7732.04,0.0483
581745,7821.8,0.0309
581746,8030.61,0.0305
581747,9535.47,0.031
581748,8754.86,0.0079
581749,9154.54,0.0207
581750,4478.08,0.0256
581751,725.33,0.0428
581752,7267.71,0.0034
581753,2371.69,0.0369
581754,208.63,0.0499
581755,6652.36,0.007
581756,9252.11,0.0285
581757,8783.52,0.0257
581758,1755.45,0.0031
581759,998.97,0.0118
581760,5938.33,0.0022
581761,2027.72,0.0367
581762,7631.21,0.0161
581763,8142.45,0.0261
581764,7677.01,0.0137
581765,2650.86,0.0301
581766,2391.63,0.0405
581767,2827.15,0.0241
581768,145.54,0.0097
581769,6172.92,0.0466
581770,773.67,0.0219
581771,7037.74,0.0349
581772,7794.68,0.0406
581773,3956.21,0.0167
581774,3096.53,0.0022
581775,3792.43,0.038
581776,8404.67,0.0143
581777,5383.97,0.0458
581778,8920.57,0.0428
581779,7438.88,0.0129
581780,8702.92,0.0127
581781,5399.43,0.0075
581782,4549.22,0.0072
581783,7082.87,0.0462
581784,7496.96,0.0416
581785,9762.02,0.0032
581786,6629.09,0.0362
581787,2135.51,0.0125
581788,4279.95,0.0272
581789,9340.22,0.0064
581790,3983.98,0.0231
581791,4535.73,0.018
581792,9148.05,0.0244
581793,353.43,0.0265
581794,8389.53,0.0068
581795,2017.39,0.0356
581796,5555.36,0.0401
581797,4310.13,0.0094
581798,7439.08,0.011
581799,556.66,0.0303
581800,7723.4,0.0101
581801,992.89,0.0257
581802,1584.8,0.007
581803,7355.78,0.0375
581804,1390.58,0.021
581805,1865.02,0.0032
581806,6203.73,0.014
581807,6608.45,0.0269
581808,6416.41,0.036
581809,2721.75,0.0365
581810,885.6,0.0355
581811,7011.54,0.0049
581812,1678.18,0.0151
581813,2610.09,0.0218
581814,4793.98,0.03
581815,3123.82,0.0319
581816,9482.98,0.028
581817,4537.76,0.0212
581818,45.37,0.0363
581819,3142.02,0.042
581820,8763.81,0.0467
581821,3940.83,0.021
581822,1320.78,0.0483
581823,5283.52,0.0096
581824,9265.42,0.0017
581825,5652.43,0.0024
581826,5571.4,0.0159
581827,7126.62,0.0165
581828,7826.63,0.0182
581829,7524.26,0.0144
581830,1468.32,0.0458
581831,3364.82,0.0298
581832,174.59,0.0354
581833,1227.09,0.0147
581834,5180.66,0.0111
581835,189.57,0.015
581836,3497.48,0.0487
581837,7787.87,0.0149
581838,5817.24,0.0067
581839,1073.72,0.0499
581840,1735.1,0.0014
581841,9158.17,0.0316
581842,4386.34,0.0206
581843,4915.32,0.0132
581844,3078.95,0.0333
581845,4784.49,0.0258
581846,2742.57,0.0493
581847,147.08,0.0426
581848,8908.18,0.0321
581849,621.04,0.0484
581850,6642.91,0.0359
581851,6370.82,0.0285
581852,686.21,0.0219
581853,2942.47,0.0316
581854,8109.95,0.0161
581855,3014.01,0.0487
581856,9602.15,0.0468
581857,1279.53,0.0086
581858,2317.16,0.0355
581859,6216.53,0.0087
581860,4672.82,0.0312
581861,4231.03,0.0048
581862,5080.52,0.0288
581863,6701.88,0.0129
581864,4969.09,0.0473
581865,277.14,0.0474
581866,749.6,0.0066
581867,6394.76,0.0282
581868,1601.66,0.0457
581869,6549.2,0.0431
581870,4558.06,0.0066
581871,3434.75,0.0081
581872,1478.94,0.0266
581873,5303.63,0.047
581874,1028.86,0.0435
581875,8844.64,0.0355
581876,4613.16,0.043
581877,7345.36,0.0496
581878,1828.54,0.0092
581879,1703.31,0.0068
581880,4361.16,0.0078
581881,879.54,0.0319
581882,1167.27,0.0461
581883,8262.82,0.0329
581884,7013.01,0.0199
581885,2611.41,0.0176
581886,8975.85,0.035
581887,5591.25,0.0346
581888,9426.66,0.0341
581889,9432.71,0.0163
581890,9155.35,0.0208
581891,8230.87,0.0128
581892,3894.71,0.0471
581893,8853.92,0.0127
581894,4303.72,0.0126
581895,3361.54,0.0422
581896,5971.8,0.0321
581897,5908.7,0.0194
581898,8196.74,0.0467
581899,8768.04,0.0404
581900,5430.44,0.0233
581901,3439.79,0.0385
581902,7012.84,0.0147
581903,5595.11,0.0368
581904,47.86,0.0137
581905,7107.11,0.0068
581906,7218.62,0.0418
581907,1369.05,0.0348
581908,6738.35,0.0492
581909,4443.79,0.0102
581910,712.57,0.0148
581911,5739.63,0.0471
581912,6372.31,0.0292
581913,2351.18,0.0214
581914,8156.8,0.0056
581915,1087.99,0.0259
581916,7595.67,0.0235
581917,4244.48,0.0176
581918,8003.08,0.0192
581919,1720.4,0.0043
581920,9733.55,0.0149
581921,5811.93,0.0191
581922,3652.19,0.0111
581923,6387.64,0.0107
581924,4966.86,0.0464
581925,7242.46,0.0136
581926,2276.79,0.0361
581927,5733.36,0.0308
581928,6778.92,0.026
581929,7677.75,0.0297
581930,5669.66,0.0272
581931,73.17,0.0157
581932,4958.39,0.0463
581933,8310.45,0.0324
581934,7702.89,0.0342
581935,9719.47,0.032
581936,9874.81,0.0369
581937,6205.17,0.0209
581938,4429.37,0.0367
581939,3095.67,0.0279
581940,9627.43,0.0455
581941,1807.55,0.0141
581942,8723.88,0.0184
581943,1381.95,0.0014
581944,1702.64,0.0256
581945,3147.85,0.0122
581946,5113.21,0.0137
581947,3809.46,0.0018
581948,9438.85,0.0233
581949,8932.91,0.003
581950,2931.19,0.0344
581951,5058.91,0.012
581952,1298.62,0.0413
581953,2311.93,0.0184
581954,5733.74,0.0187
581955,7671.07,0.0193
581956,193.65,0.0412
581957,2204.59,0.0096
581958,4819.25,0.0433
581959,5275.21,0.0348
581960,1847.1,0.0256
581961,759.95,0.0183
581962,2255.3,0.0375
581963,2807.77,0.0209
581964,6646.3,0.0407
581965,9963.1,0.0127
581966,6500.68,0.0049
581967,6069.69,0.005
581968,987.08,0.0488
581969,5580.46,0.0314
581970,9651.3,0.0255
581971,2003.06,0.0297
581972,2025.46,0.0043
581973,1361.98,0.0061
581974,9769.58,0.0243
581975,6280.82,0.0301
581976,5237.55,0.0358
581977,8260.58,0.0323
581978,89.83,0.0274
581979,6644.71,0.0276
581980,4702.76,0.0346
581981,2869.96,0.0031
581982,3846.18,0.0358
581983,3460.62,0.041
581984,4320.77,0.0055
581985,368.42,0.0418
581986,2946.86,0.0147
581987,1859.33,0.0462
581988,6253.57,0.0115
581989,6680.5,0.0374
