transaction_id,amount,fee_rate
270624,1356.21,0.0202
270625,7509.68,0.0477
270626,4978.69,0.0419
270627,7539.64,0.0238
270628,3128.87,0.0453
270629,9697.4,0.0388
270630,3438.41,0.0257
270631,2727.64,0.0358
270632,9411.3,0.0292
270633,7124.73,0.0332
270634,3044.27,0.0391
270635,9752.68,0.0442
270636,5610.4,0.0357
270637,5649.53,0.0282
270638,9048.78,0.0415
270639,7655.49,0.0124
270640,2483.03,0.0232
270641,5475.68,0.0368
270642,948.42,0.047
270643,6520.92,0.0376
270644,5172.91,0.033
270645,1571.1,0.0314
270646,7355.53,0.0415
270647,8752.96,0.0115
270648,8594.24,0.0365
270649,2163.8,0.0456
270650,642.09,0.0402
270651,8842.23,0.0259
270652,5727.19,0.0421
270653,8373.03,0.0199
270654,697.96,0.0471
270655,1272.99,0.0499
270656,3218.01,0.0305
270657,1138.28,0.048
270658,712.91,0.0294
270659,8193.26,0.0372
270660,8864.09,0.0038
270661,6341.26,0.0279
270662,5375.95,0.0404
270663,7100.53,0.0052
270664,1889.99,0.0099
270665,9300.73,0.035
270666,7963.57,0.0451
270667,8357.71,0.0286
270668,3985.64,0.0068
270669,9112.18,0.0127
270670,6494.48,0.016
270671,4729.93,0.0207
270672,8388.61,0.0494
270673,6853.56,0.0324
270674,1251.46,0.0395
270675,8548.82,0.0359
270676,8209.2,0.0432
270677,5933.8,0.0085
270678,3087.01,0.0379
270679,1658.81,0.0046
270680,2464.33,0.0454
270681,7633.87,0.0421
270682,1166.85,0.0389
270683,9653.97,0.0037
270684,461.21,0.0099
270685,2842.09,0.022
270686,2485.81,0.04
270687,704.73,0.0442
270688,2186.96,0.0465
270689,8174.75,0.0184
270690,1450.8,0.0043
270691,6541.66,0.0263
270692,5467.45,0.0481
270693,1705.35,0.0487
270694,6874.49,0.0432
270695,4879.7,0.0309
270696,1692.51,0.0112
270697,2840.83,0.014
270698,2511.74,0.0161
270699,3030.23,0.0073
270700,395.69,0.0255
270701,5652.87,0.0499
270702,1884.13,0.02
270703,292.54,0.0308
270704,7794.19,0.0157
270705,5780.89,0.0328
270706,3087.91,0.0327
270707,152.07,0.0305
270708,7527.36,0.018
270709,2192.77,0.0214
270710,9645.09,0.0243
270711,5749.13,0.0015
270712,2411.55,0.0389
270713,9554.81,0.0484
270714,3953.11,0.0224
270715,2657.29,0.0379
270716,6674.52,0.0464
270717,5584.01,0.0127
270718,6526.62,0.014
270719,1723.7,0.0463
270720,2105.42,0.0058
270721,3694.97,0.0308
270722,830.91,0.0326
270723,5937.1,0.002
270724,2810.71,0.0077
270725,3983.01,0.0049
270726,920.68,0.0472
270727,568.48,0.001
270728,7291.5,0.0053
270729,48.95,0.0374
270730,3347.66,0.0086
270731,8678.33,0.0147
270732,3075.43,0.0253
270733,173.11,0.0254
270734,1826.24,0.043
270735,4912.83,0.035
270736,3354.54,0.0059
270737,6336.22,0.0398
270738,9240.45,0.0349
270739,6043.65,0.0187
270740,4272.43,0.0078
270741,2807.5,0.029
270742,5605.79,0.0064
270743,1958.01,0.0351
270744,4281.39,0.0435
270745,8503.47,0.0225
270746,6886.05,0.0155
270747,5607.29,0.0343
270748,5420.36,0.0083
270749,1098.39,0.0145
270750,8102.22,0.0062
270751,6987.86,0.0493
270752,3418.11,0.0033
270753,2171.97,0.0046
270754,9675.67,0.0018
270755,4392.68,0.0494
270756,4445.71,0.0061
270757,7127.17,0.0383
270758,8421.06,0.0175
270759,1644.65,0.0197
270760,3511.17,0.0444
270761,1573.2,0.0194
270762,7980.46,0.0328
270763,8865.63,0.0427
270764,3150.96,0.0475
270765,6428.5,0.0058
270766,1107.74,0.0343
270767,3526.13,0.022
270768,1262.59,0.0106
270769,3266.86,0.007
270770,7915.18,0.0063
270771,913.56,0.0094
270772,6917.37,0.0066
270773,2110.09,0.0181
270774,6684.33,0.0234
270775,760.03,0.0389
270776,3368.79,0.0328
270777,3098.49,0.0273
270778,6964.85,0.008
270779,6750.94,0.004
270780,4365.83,0.0078
270781,7724.67,0.0194
270782,131.7,0.0029
270783,3783.19,0.0189
270784,54.0,0.0498
270785,1162.11,0.0459
270786,4980.58,0.0092
270787,691.8,0.0179
270788,5481.63,0.0309
270789,1902.0,0.0116
270790,1551.35,0.0298
270791,2220.86,0.0438
270792,1976.26,0.0011
270793,1176.81,0.04
270794,4402.27,0.0404
270795,3036.27,0.0031
270796,7756.1,0.0347
270797,5982.56,0.0299
270798,1976.19,0.0286
270799,8597.04,0.0049
270800,6109.03,0.0344
270801,5817.67,0.0226
270802,7450.95,0.0211
270803,9050.43,0.042
270804,5748.79,0.0392
270805,4086.53,0.0065
270806,5261.13,0.0371
270807,2144.16,0.006
270808,7902.01,0.0369
270809,1330.37,0.0164
270810,740.51,0.0476
270811,8182.0,0.002
270812,4575.71,0.0104
270813,7671.96,0.029
270814,2971.74,0.028
270815,7083.64,0.0239
270816,7392.81,0.0345
270817,4095.36,0.0379
270818,2825.28,0.0296
270819,4891.65,0.0317
270820,422.37,0.0271
270821,8687.85,0.0309
270822,1283.7,0.0284
270823,6947.61,0.0057
270824,1073.12,0.0365
270825,9095.66,0.0419
270826,6225.31,0.0239
270827,5074.51,0.0069
270828,6.73,0.0258
270829,4747.71,0.0395
270830,3932.91,0.0146
270831,7874.7,0.0213
270832,4527.2,0.0368
270833,6932.91,0.0263
270834,6695.33,0.0041
270835,2174.69,0.003
270836,1878.03,0.0452
270837,9636.91,0.0084
270838,3389.57,0.0332
270839,9494.51,0.0026
270840,3410.16,0.0019
270841,1171.12,0.0105
270842,1396.63,0.0026
270843,1311.9,0.0058
270844,9131.75,0.0112
270845,2149.46,0.0237
270846,6306.09,0.0051
270847,2439.31,0.0052
270848,5986.17,0.0185
270849,9511.41,0.0028
270850,4553.69,0.016
270851,2841.04,0.0437
270852,6894.3,0.0283
270853,6069.78,0.0374
270854,9751.26,0.0229
270855,7441.68,0.0112
270856,6216.32,0.0315
270857,260.62,0.0315
270858,3641.77,0.0093
270859,1664.63,0.0294
270860,8025.14,0.0435
270861,827.68,0.018
270862,1967.02,0.017
270863,2619.35,0.0145
270864,2829.61,0.0285
270865,5767.91,0.0055
270866,2957.41,0.0228
270867,2820.97,0.0483
270868,8666.33,0.0476
270869,4893.39,0.0107
270870,1445.23,0.0281
270871,2702.92,0.014
270872,5891.76,0.0204
270873,9414.75,0.0217
270874,4295.24,0.0455
270875,902.4,0.0093
270876,7634.88,0.0047
270877,1062.83,0.0493
270878,7903.91,0.0105
270879,5010.51,0.0042
270880,7327.61,0.0198
270881,4256.89,0.0487
270882,134.54,0.0198
270883,8712.03,0.0238
270884,7425.91,0.0035
270885,662.22,0.0344
270886,3215.12,0.0071
270887,2390.15,0.0459
270888,9353.83,0.0086
270889,5674.74,0.0314
270890,6485.46,0.0312
270891,8005.83,0.0117
270892,5492.28,0.0314
270893,9599.22,0.0176
270894,2589.53,0.0357
270895,2541.85,0.0457
270896,1681.63,0.024
270897,7521.96,0.0363
270898,6302.08,0.0498
270899,5232.56,0.0275
270900,1638.73,0.015
270901,8505.89,0.0238
270902,9315.76,0.0046
270903,285.5,0.0263
270904,1121.4,0.0319
270905,1829.1,0.0323
270906,2806.49,0.0037
270907,1181.61,0.0129
270908,1815.22,0.0079
270909,4849.2,0.0218
270910,951.25,0.0245
270911,9975.1,0.0127
270912,6697.21,0.0254
270913,4313.45,0.0219
270914,4366.83,0.0078
270915,7531.29,0.0455
270916,4081.5,0.0495
270917,397.91,0.0231
270918,8650.02,0.032
270919,2052.13,0.0488
270920,844.84,0.0222
270921,5910.85,0.0481
270922,4276.3,0.0201
270923,2103.57,0.0168
270924,9419.15,0.0059
270925,2610.61,0.0032
270926,170.31,0.0094
270927,2885.55,0.0291
270928,1222.49,0.0451
270929,9235.39,0.0022
270930,6083.19,0.0247
270931,3523.32,0.0245
270932,5195.4,0.0239
270933,6286.06,0.032
270934,4646.28,0.0068
270935,6707.54,0.0296
270936,6249.69,0.0326
270937,7899.65,0.0409
270938,9959.3,0.0076
270939,6100.09,0.0037
270940,2309.07,0.0465
270941,3478.33,0.0223
270942,6109.14,0.0282
270943,5986.7,0.0078
270944,4868.56,0.0221
270945,6538.2,0.0073
270946,4184.35,0.0454
270947,3348.46,0.0241
270948,7813.04,0.0425
270949,8136.17,0.0264
270950,6658.4,0.0019
270951,7268.16,0.0498
270952,2789.15,0.0493
270953,3195.04,0.0314
270954,2212.42,0.0217
270955,438.63,0.0055
270956,5597.45,0.0254
270957,401.05,0.0364
270958,4427.68,0.033
270959,6152.44,0.0482
270960,5568.32,0.0271
270961,8608.81,0.0154
270962,9296.39,0.0124
270963,945.55,0.0229
270964,5261.35,0.0446
270965,6572.32,0.0078
270966,9289.07,0.0365
270967,7740.89,0.0336
270968,4016.07,0.034
270969,8848.15,0.0024
270970,365.99,0.0472
270971,4346.24,0.0036
270972,4670.07,0.0361
270973,8662.44,0.0127
270974,112.53,0.0304
270975,5683.65,0.0035
270976,4653.69,0.0447
270977,6965.39,0.0291
270978,649.89,0.0372
270979,4076.84,0.0135
270980,1225.95,0.0309
270981,1854.38,0.0154
270982,3630.99,0.0239
270983,9747.54,0.0275
270984,8737.91,0.0425
270985,9158.96,0.0419
270986,4946.54,0.046
270987,4781.25,0.0487
270988,1575.69,0.0376
270989,9667.08,0.0471
270990,6992.63,0.0492
270991,1030.93,0.0114
270992,3153.53,0.0497
270993,5742.81,0.0069
270994,1728.19,0.0192
270995,2668.7,0.0466
270996,5104.89,0.001
270997,8841.5,0.0301
270998,8908.56,0.0441
270999,9498.44,0.0292
271000,5104.8,0.0274
271001,6012.77,0.0436
271002,1293.43,0.0114
271003,8689.32,0.0425
271004,305.26,0.0409
271005,5377.8,0.0188
271006,7899.09,0.0091
271007,2915.86,0.0141
271008,3594.92,0.0292
271009,7213.98,0.0423
271010,2639.01,0.0347
271011,5476.99,0.0152
271012,3235.15,0.0414
271013,8094.17,0.0145
271014,2436.9,0.0107
271015,2092.94,0.0382
271016,360.77,0.0435
271017,4162.56,0.0151
271018,5966.59,0.002
271019,3226.78,0.0484
271020,3625.73,0.0136
271021,1982.51,0.0014
271022,8651.7,0.0066
271023,4368.43,0.0128
271024,3760.36,0.0274
271025,2234.57,0.0299
271026,9540.85,0.0368
271027,1990.18,0.0052
271028,8446.04,0.0452
271029,1307.91,0.0153
271030,8114.44,0.0475
271031,546.88,0.0117
271032,135.16,0.0294
271033,6030.81,0.0499
271034,9424.22,0.005
271035,6587.33,0.0492
271036,8719.4,0.0049
271037,1601.82,0.038
271038,2829.48,0.0259
271039,8789.3,0.0383
271040,3964.23,0.0439
271041,6467.04,0.0416
271042,4146.28,0.0186
271043,6312.22,0.0418
271044,5137.57,0.0231
271045,1240.02,0.0337
271046,2361.0,0.0325
271047,5725.71,0.0205
271048,9843.99,0.0196
271049,718.99,0.0197
271050,5895.97,0.0261
271051,6972.26,0.0274
271052,2582.94,0.0476
271053,3115.88,0.0417
271054,4343.67,0.0291
271055,4757.06,0.012
271056,2261.66,0.0441
271057,5303.57,0.0276
271058,5312.45,0.0022
271059,2596.42,0.0188
271060,5770.27,0.0473
271061,6075.95,0.029
271062,8150.17,0.0222
271063,1423.04,0.0159
271064,127.62,0.0171
271065,5983.86,0.0165
271066,581.52,0.0165
271067,1158.43,0.0016
271068,9628.07,0.0109
271069,2486.37,0.0499
271070,721.95,0.0433
271071,8541.46,0.0057
271072,4445.28,0.0013
271073,2937.32,0.0489
271074,6996.26,0.0394
271075,9867.39,0.0433
271076,8850.23,0.0466
271077,8451.9,0.0464
271078,7177.85,0.0151
271079,2745.34,0.0259
271080,9366.73,0.0292
271081,9785.47,0.0232
271082,4958.72,0.0043
271083,3545.0,0.0382
271084,6708.77,0.0105
271085,1270.21,0.0345
271086,9909.84,0.001
271087,5231.36,0.0329
271088,110.5,0.0473
271089,4721.76,0.0289
271090,3282.89,0.0101
271091,8933.66,0.0323
271092,9859.02,0.0468
271093,8761.02,0.0352
271094,8875.28,0.0148
271095,1682.45,0.0072
271096,8821.58,0.0107
271097,5576.28,0.0212
271098,9925.85,0.0058
271099,8757.24,0.0316
271100,735.3,0.0071
271101,9170.71,0.0442
271102,1701.18,0.0086
271103,465.69,0.0229
271104,5961.9,0.0438
271105,6035.86,0.0173
271106,9319.98,0.028
271107,3587.48,0.0109
271108,2643.97,0.0273
271109,952.29,0.0183
271110,325.67,0.0358
271111,863.49,0.0216
271112,92.55,0.0232
271113,4359.09,0.006
271114,745.34,0.0273
271115,5647.98,0.0275
271116,7534.22,0.0435
271117,2146.68,0.0309
271118,3685.05,0.0266
271119,8328.43,0.0259
271120,6129.03,0.0326
271121,6855.99,0.0253
271122,9592.97,0.0467
271123,8334.63,0.0055
271124,4361.18,0.0188
271125,4687.03,0.0423
271126,3097.98,0.0466
271127,2447.75,0.0395
271128,3644.31,0.036
271129,6858.3,0.0216
271130,609.64,0.0238
271131,6349.1,0.0366
271132,4240.69,0.017
271133,5997.67,0.0095
271134,9933.32,0.0036
271135,8822.12,0.0389
271136,3617.61,0.0311
271137,9471.43,0.0339
271138,362.16,0.0337
271139,2340.11,0.0227
271140,6154.51,0.0448
271141,9934.94,0.0453
271142,9153.73,0.0148
271143,6058.69,0.0252
271144,9189.6,0.0326
271145,3255.05,0.0068
271146,8150.14,0.0414
271147,8241.71,0.0021
271148,1164.03,0.0128
271149,9765.73,0.0206
271150,9131.11,0.0147
271151,4674.05,0.0043
271152,9859.13,0.0181
271153,8459.11,0.0043
271154,7210.2,0.0027
271155,2679.12,0.0438
271156,7259.51,0.0435
271157,4860.06,0.0225
271158,8949.7,0.0244
271159,6165.72,0.0053
271160,2054.92,0.031
271161,5749.43,0.0264
271162,9186.59,0.0084
271163,6706.62,0.0443
271164,9404.65,0.0067
271165,5689.09,0.0077
271166,4193.74,0.0119
271167,9718.66,0.0492
271168,9464.52,0.0057
271169,6068.09,0.0154
271170,3552.15,0.0299
271171,411.3,0.0034
271172,1983.17,0.0019
271173,3360.16,0.0263
271174,7185.74,0.0097
271175,8178.0,0.0362
271176,4777.71,0.0182
271177,4973.89,0.0337
271178,486.69,0.0313
271179,2881.06,0.0488
271180,2968.05,0.0095
271181,187.17,0.0376
271182,2349.68,0.0282
271183,1827.96,0.0264
271184,5976.14,0.0073
271185,5560.83,0.0115
271186,560.8,0.0194
271187,3840.41,0.028
271188,2298.46,0.0408
271189,5872.7,0.0153
271190,3620.48,0.0252
271191,3433.61,0.0206
271192,127.64,0.0197
271193,9873.35,0.0109
271194,7891.12,0.0364
271195,3102.86,0.0477
271196,532.41,0.0043
271197,1231.26,0.0236
271198,8587.32,0.0171
271199,8873.01,0.0168
271200,980.56,0.0494
271201,4632.92,0.0271
271202,8371.81,0.0065
271203,5888.65,0.0151
271204,913.59,0.0435
271205,9798.77,0.0068
271206,8767.81,0.0259
271207,9201.62,0.0409
271208,1471.08,0.0441
271209,2225.54,0.0206
271210,5914.29,0.0115
271211,709.21,0.01
271212,5423.45,0.0483
271213,2467.58,0.0401
271214,5448.68,0.0231
271215,495.86,0.0306
271216,2941.16,0.0184
271217,8185.11,0.0111
271218,7260.83,0.0458
271219,3973.82,0.005
271220,5926.9,0.0473
271221,4531.05,0.0373
271222,5750.73,0.0161
271223,7002.59,0.0435
271224,6230.42,0.015
271225,5388.3,0.0084
271226,7561.35,0.0254
271227,3277.52,0.0378
271228,7553.1,0.0185
271229,270.93,0.0261
271230,7617.65,0.0162
271231,2427.63,0.0443
271232,4732.25,0.0357
271233,555.09,0.0182
271234,3178.88,0.0188
271235,6725.34,0.0065
271236,8773.83,0.0467
271237,2873.8,0.0111
271238,1967.99,0.0251
271239,1156.62,0.0128
271240,3834.32,0.0482
271241,6936.44,0.0278
271242,5924.45,0.0087
271243,7176.15,0.0319
271244,9582.75,0.047
271245,4413.89,0.0183
271246,7295.87,0.014
271247,4794.73,0.0351
271248,8605.0,0.0432
271249,3361.97,0.0294
271250,7598.02,0.0212
271251,3133.9,0.0039
271252,8409.4,0.0441
271253,4155.3,0.0063
271254,2971.84,0.016
271255,1117.97,0.021
271256,6035.47,0.0081
271257,555.74,0.0326
271258,4522.14,0.0193
271259,7155.47,0.0222
271260,5778.93,0.0209
271261,1507.95,0.0492
271262,2947.75,0.0424
271263,1720.03,0.0136
271264,1914.88,0.0097
271265,4678.13,0.034
271266,5558.21,0.0491
271267,1190.74,0.0355
271268,6383.99,0.0462
271269,4180.78,0.0113
271270,8202.86,0.0282
271271,6146.15,0.0013
271272,3394.19,0.0077
271273,3638.89,0.0226
271274,4496.68,0.0325
271275,9608.45,0.0175
271276,5032.27,0.0437
271277,7735.08,0.0194
271278,356.45,0.0085
271279,5474.64,0.0122
271280,2076.02,0.0217
271281,6346.2,0.015
271282,600.61,0.0351
271283,613.29,0.0015
271284,9329.15,0.0318
271285,1877.13,0.0371
271286,2975.51,0.0211
271287,1136.84,0.0106
271288,4044.15,0.0065
271289,6673.87,0.0075
271290,6996.49,0.0253
271291,1037.47,0.0053
271292,7448.59,0.0248
271293,3780.17,0.0411
271294,5105.67,0.0084
271295,3475.93,0.0341
271296,3702.61,0.025
271297,9648.34,0.0207
271298,1453.76,0.0402
271299,3347.1,0.0324
271300,2260.63,0.0314
271301,4217.0,0.0463
271302,6533.06,0.0481
271303,7997.85,0.0324
271304,3782.67,0.0092
271305,3011.64,0.0317
271306,4559.87,0.0395
271307,2435.24,0.0081
271308,1548.12,0.035
271309,5430.14,0.0341
271310,6428.62,0.0332
271311,5492.97,0.009
271312,3594.21,0.0084
271313,3305.92,0.0311
271314,6740.28,0.0096
271315,4531.47,0.0244
271316,2160.57,0.0279
271317,8901.74,0.0391
271318,6518.25,0.0081
271319,1208.9,0.0053
271320,3598.2,0.0189
271321,1646.23,0.0475
271322,6948.71,0.0015
271323,7775.64,0.005
271324,2014.87,0.0399
271325,3511.75,0.0255
271326,1804.24,0.0471
271327,6749.32,0.0431
271328,9151.33,0.0056
271329,1081.48,0.0456
271330,7973.25,0.0398
271331,3468.05,0.0336
271332,2496.91,0.008
271333,342.79,0.0325
271334,1443.98,0.0329
271335,4467.76,0.0102
271336,5451.2,0.0405
271337,9271.09,0.0263
271338,8964.19,0.0184
271339,9405.21,0.0161
271340,8396.74,0.0052
271341,8896.34,0.0328
271342,8296.2,0.0429
271343,1600.13,0.0191
271344,3054.67,0.0108
271345,8816.68,0.0011
271346,8784.03,0.042
271347,9152.03,0.0404
271348,600.38,0.0088
271349,8786.09,0.0478
271350,43.5,0.0489
271351,5882.74,0.0024
271352,6995.08,0.0029
271353,5972.13,0.0345
271354,1350.18,0.0446
271355,7903.0,0.03
271356,3678.83,0.032
271357,8866.96,0.0498
271358,5289.64,0.0147
271359,4032.98,0.0319
271360,2369.31,0.0307
271361,3391.68,0.0407
271362,4036.34,0.0352
271363,9878.13,0.0099
271364,2195.62,0.0015
271365,2834.7,0.0344
271366,3158.69,0.0439
271367,6103.38,0.0047
271368,6517.35,0.0113
271369,8600.97,0.0013
271370,2839.42,0.0013
271371,2764.63,0.0103
271372,1333.21,0.0038
271373,341.2,0.0227
271374,376.82,0.0438
271375,8926.44,0.0269
271376,8838.65,0.0115
271377,8696.76,0.0423
271378,6219.25,0.0261
271379,9523.71,0.0243
271380,6489.9,0.0029
271381,7978.91,0.0331
271382,2350.22,0.0327
271383,6926.66,0.0248
271384,9694.67,0.0318
271385,1465.89,0.0444
271386,9660.54,0.0353
271387,733.44,0.0416
271388,9064.59,0.0328
271389,2731.05,0.0036
271390,9247.24,0.0248
271391,5628.34,0.0278
271392,8877.83,0.0441
271393,3435.68,0.0464
271394,2017.5,0.0192
271395,8720.15,0.0214
271396,7628.06,0.0104
271397,3926.3,0.0162
271398,8726.06,0.0111
271399,5965.7,0.034
271400,2405.28,0.0359
271401,7711.52,0.0386
271402,151.36,0.0171
271403,6994.83,0.0305
271404,7130.38,0.0376
271405,4720.65,0.0111
271406,2578.41,0.0376
271407,1593.91,0.0288
271408,8891.98,0.017
271409,5342.14,0.0391
271410,289.42,0.002
271411,5234.28,0.0316
271412,4781.33,0.0088
271413,5899.86,0.0265
271414,1310.37,0.0184
271415,8199.6,0.0391
271416,6569.02,0.018
271417,735.79,0.0258
271418,7498.36,0.0263
271419,1532.65,0.0238
271420,1232.0,0.029
271421,8537.45,0.0435
271422,3237.04,0.0037
271423,90.88,0.0066
271424,9188.56,0.0365
271425,8021.81,0.0302
271426,8762.32,0.0158
271427,1326.75,0.0448
271428,8073.28,0.045
271429,5083.33,0.0102
271430,7292.57,0.0209
271431,6037.48,0.0088
271432,4997.35,0.0469
271433,4222.37,0.0457
271434,4535.26,0.0302
271435,2304.94,0.026
271436,2967.91,0.0106
271437,7057.74,0.0087
271438,14.52,0.0337
271439,209.23,0.0292
271440,544.7,0.0347
271441,740.74,0.0468
271442,6652.18,0.019
271443,8006.4,0.0015
271444,4921.74,0.0161
271445,5067.74,0.042
271446,6033.26,0.0106
271447,4033.19,0.0225
271448,6355.22,0.038
271449,2960.17,0.0412
271450,6038.89,0.0405
271451,7978.5,0.0391
271452,6001.63,0.048
271453,5340.93,0.034
271454,663.02,0.0115
271455,1360.56,0.0301
271456,7586.63,0.0048
271457,3171.91,0.0144
271458,1213.32,0.0193
271459,8369.35,0.0449
271460,7030.7,0.0198
271461,5037.04,0.0385
271462,5575.03,0.0477
271463,2762.35,0.0147
271464,120.6,0.0368
271465,454.76,0.0172
271466,2986.21,0.0229
271467,2345.5,0.0335
271468,496.83,0.0043
271469,9253.89,0.0161
271470,7190.84,0.022
271471,4601.55,0.0177
271472,6409.26,0.0025
271473,8684.62,0.0021
271474,7207.41,0.0013
271475,2481.06,0.0267
271476,7262.76,0.0395
271477,7822.82,0.0191
271478,2939.12,0.0291
271479,6595.51,0.0449
271480,8408.1,0.048
271481,6077.73,0.0248
271482,6378.42,0.0214
271483,2590.76,0.0262
271484,6801.7,0.049
271485,3887.52,0.0257
271486,4172.31,0.0415
271487,3594.52,0.0424
271488,1224.89,0.0374
271489,612.76,0.0368
271490,4682.72,0.0082
271491,3188.49,0.0485
271492,2732.11,0.0152
271493,3633.96,0.0013
271494,3059.57,0.0268
271495,4641.3,0.0152
271496,8109.75,0.0212
271497,5412.62,0.0351
271498,2424.04,0.0371
271499,2310.06,0.0066
271500,8873.54,0.0498
271501,7905.24,0.0304
271502,628.1,0.0316
271503,3338.22,0.0426
271504,2031.85,0.0417
271505,8563.69,0.0066
271506,4614.73,0.0218
271507,9720.83,0.0498
271508,2819.9,0.0259
271509,5167.02,0.049
271510,8380.87,0.0112
271511,4292.84,0.018
271512,5819.61,0.0212
271513,2524.46,0.0371
271514,1700.97,0.0438
271515,3820.52,0.0248
271516,8989.33,0.0276
271517,951.14,0.0329
271518,2170.27,0.0191
271519,2604.87,0.0136
271520,5942.08,0.0033
271521,4211.52,0.0075
271522,6425.62,0.0033
271523,3212.48,0.0417
271524,7961.18,0.0303
271525,4718.63,0.0126
271526,2156.13,0.0102
271527,2093.41,0.025
271528,7667.48,0.0457
271529,3782.19,0.0012
271530,716.88,0.0415
271531,3307.1,0.0459
271532,3753.76,0.0324
271533,9236.5,0.0259
271534,8549.52,0.0331
271535,8797.19,0.0067
271536,4265.81,0.0039
271537,6535.63,0.0231
271538,521.19,0.0238
271539,865.79,0.0309
271540,7807.67,0.0012
271541,2892.49,0.0386
271542,3578.58,0.0325
271543,1168.59,0.0095
271544,1948.63,0.0226
271545,8851.9,0.0036
271546,3311.54,0.0131
271547,5106.9,0.0203
271548,8286.06,0.0358
271549,798.48,0.0376
271550,6403.06,0.0312
271551,6853.33,0.0243
271552,5508.92,0.029
271553,2854.38,0.0421
271554,4919.47,0.022
271555,168.43,0.0155
271556,1956.73,0.0344
271557,6842.72,0.0217
271558,9703.85,0.0087
271559,9568.13,0.0361
271560,705.42,0.0046
271561,4851.37,0.019
271562,2659.55,0.027
271563,9201.1,0.0018
271564,4572.25,0.0174
271565,6414.8,0.0198
271566,6502.43,0.0351
271567,9249.75,0.0063
271568,9411.38,0.0063
271569,3.41,0.0216
271570,1427.52,0.0253
271571,5177.69,0.0315
271572,8155.77,0.0436
271573,1078.74,0.0376
271574,925.79,0.0127
271575,8861.33,0.0068
271576,6112.44,0.005
271577,9810.59,0.0497
271578,5929.99,0.0029
271579,5907.07,0.0127
271580,4188.27,0.0319
271581,7202.15,0.0076
271582,6838.92,0.0398
271583,3066.92,0.0252
271584,3967.7,0.0143
271585,2230.97,0.0018
271586,1181.8,0.0462
271587,2091.12,0.0483
271588,9632.15,0.0263
271589,4284.95,0.0124
271590,2589.19,0.0353
271591,7219.97,0.0134
271592,5313.75,0.044
271593,1534.98,0.047
271594,781.97,0.0275
271595,8837.81,0.0405
271596,5724.27,0.0076
271597,4264.93,0.0269
271598,6222.05,0.0076
271599,8138.43,0.0259
271600,6323.81,0.0453
271601,1936.3,0.0019
271602,7033.31,0.0131
271603,7400.46,0.0152
271604,3104.28,0.0445
271605,1379.14,0.0354
271606,4909.56,0.029
271607,6500.59,0.0246
271608,3566.55,0.0017
271609,532.16,0.0475
271610,3183.56,0.029
271611,9509.22,0.0223
271612,1670.89,0.0303
271613,1693.94,0.0094
271614,8663.67,0.0081
271615,1994.23,0.0417
271616,2302.31,0.007
271617,3193.93,0.0233
271618,5994.7,0.0345
271619,3269.86,0.045
271620,509.38,0.0135
271621,2666.25,0.0455
271622,7390.31,0.0345
271623,5214.11,0.0301
271624,3019.13,0.0491
271625,3933.94,0.0491
271626,7820.54,0.0383
271627,7692.45,0.0112
271628,5840.48,0.0105
271629,2607.51,0.0107
271630,9128.69,0.0065
271631,8677.17,0.0266
271632,413.3,0.0331
271633,2858.93,0.0246
271634,226.7,0.0291
271635,7216.91,0.0046
271636,2816.54,0.0442
271637,3390.54,0.021
271638,5683.79,0.0296
271639,9570.1,0.0253
271640,201.28,0.04
271641,9621.71,0.0035
271642,6344.78,0.0041
271643,2635.11,0.007
271644,1279.94,0.041
271645,7093.72,0.0144
271646,4185.45,0.0178
271647,8124.75,0.0353
271648,6885.42,0.0011
271649,4236.27,0.018
271650,7707.51,0.0416
271651,4528.16,0.0331
271652,1251.38,0.0199
271653,9602.21,0.008
271654,1672.52,0.0196
271655,6976.19,0.0058
271656,4192.43,0.0042
271657,4532.79,0.0393
271658,2497.98,0.0231
271659,6158.72,0.0452
271660,3877.78,0.0162
271661,964.48,0.0374
271662,3679.22,0.0046
271663,5519.31,0.046
271664,8911.88,0.022
271665,2960.2,0.0086
271666,7912.22,0.0173
271667,8531.87,0.0209
271668,6636.99,0.0176
271669,9462.14,0.0051
271670,775.63,0.0168
271671,591.75,0.0211
271672,1349.43,0.0186
271673,9831.68,0.0169
271674,7421.94,0.0072
271675,1861.93,0.0275
271676,5520.31,0.0229
271677,9747.35,0.0157
271678,1205.47,0.0049
271679,1593.29,0.0237
271680,3310.82,0.0027
271681,2631.73,0.0341
271682,4096.01,0.0423
271683,273.84,0.0435
271684,6253.95,0.0307
271685,4725.7,0.0496
271686,5785.38,0.0462
271687,5519.83,0.0421
271688,9019.61,0.0234
271689,2286.35,0.0324
271690,7667.26,0.0081
271691,7292.68,0.0161
271692,885.37,0.0476
271693,9122.1,0.0375
271694,1913.02,0.0071
271695,5573.27,0.0262
271696,6039.47,0.0353
271697,6064.88,0.0094
271698,4239.37,0.0141
271699,2141.01,0.0387
271700,8002.19,0.0365
271701,8329.16,0.0462
271702,849.89,0.0196
271703,4535.12,0.0357
271704,2459.98,0.0214
271705,7850.34,0.0457
271706,4648.56,0.0058
271707,75.33,0.0158
271708,4338.58,0.0144
271709,5770.49,0.0356
271710,9405.17,0.0167
271711,6317.83,0.0144
271712,7571.4,0.0101
271713,2299.4,0.0199
271714,9404.8,0.0445
271715,1551.99,0.0378
